# Sheet: Sheet1
Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Assistance_Type_Normalized,Category
KRISTINE-LEON,2024,6,Iloilo,SANTA BARBARA,3336,12889,59,,,,,,,,,,
GORING-HANNA-INENG,2023,6,Capiz,SAPI AN,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,SARA,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,SARA,515,1545,15,,,,,,,,,,
GORING-HANNA-INENG,2023,6,Antique,SEBASTE,112,455,7,,,,1,24,25,,,,
KRISTINE-LEON,2024,6,Antique,SEBASTE,62,239,4,,,,7,2,9,62,71141.28,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ESTER,2022,6,Antique,SIBALOM,592,2226,11,,,,,,,887,904390.5,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
GORING-HANNA-INENG,2023,6,Antique,SIBALOM,3007,10976,57,,,,17,110,127,2160,2088912,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'MODULAR TENT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SHELTER KIT']"
KRISTINE-LEON,2024,6,Antique,SIBALOM,445,1588,44,,,,2,264,266,471,360982,"['FAMILY FOOD PACK', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT']"
GORING-HANNA-INENG,2023,6,Guimaras,SIBUNAG,605,1400,13,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Guimaras,SIBUNAG,284,605,10,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Capiz,SIGMA,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Capiz,SIGMA,2753,11024,13,,,,,,,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,SILAY CITY,241,777,7,,,,1,9,10,241,127340,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Negros Occidental,SILAY CITY,1179,4130,16,,,,25,1067,1092,1128,688080,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,SIPALAY CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,SIPALAY CITY,522,1780,10,,,,2,15,17,277,168970,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,TALISAY CITY,290,794,8,,,,0,0,0,290,213730,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Aklan,TANGALAN,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,TANGALAN,3034,15165,15,,,,0,1,1,1628,1868032.32,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Capiz,TAPAZ,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Antique,TIBIAO,20,68,1,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Antique,TIBIAO,8198,28408,21,,,,0,13,13,176,124960,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FABIAN,2021,6,Iloilo,TIGBAUAN,104,520,7,,,,19,85,104,,,,
GORING-HANNA-INENG,2023,6,Iloilo,TIGBAUAN,1337,5358,17,,,,0,0,0,1337,764510,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,TIGBAUAN,1676,7340,48,,,,22,1267,1289,0,3442.32,,
FABIAN,2021,6,Antique,TOBIAS FORNIER,,,,,,,,,,3,1704,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Antique,TOBIAS FORNIER,290,1036,23,,,,13,35,48,30,15060,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Antique,TOBIAS FORNIER,193,652,30,,,,10,44,54,167,208453.68,"['FAMILY FOOD PACK', 'FAMILY KIT', 'SHELTER KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'OTHERS', 'SHELTER KIT', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Negros Occidental,TOBOSO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,TOBOSO,48,240,5,,,,1,47,48,,,,
GORING-HANNA-INENG,2023,6,Iloilo,TUBUNGAN,500,2416,40,,,,0,0,0,500,508000,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,TUBUNGAN,13,49,8,,,,0,13,13,3,3442.32,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Antique,VALDERRAMA,308,1000,16,1,0,0,9,61,70,206,149412,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Antique,VALDERRAMA,9,29,6,,,,0,2,2,,,,
ESTER,2022,6,Negros Occidental,VALLADOLID,1771,7970,16,,,,,,,500,317000,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Negros Occidental,VALLADOLID,9846,38749,16,,,,9,24,33,9846,5345345,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Negros Occidental,VALLADOLID,7856,29757,16,,,,8,461,469,1081,682930,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Negros Occidental,VICTORIAS CITY,338,1720,21,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,VICTORIAS CITY,90,429,9,,,,5,74,79,140,136135.2,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Iloilo,ZARRAGA,5115,17353,24,,,,2,0,2,2250,1664300,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
KRISTINE-LEON,2024,6,Iloilo,ZARRAGA,834,3202,20,,,,23,315,338,30,40780,"['FAMILY FOOD PACK', 'FAMILY KIT']","['FAMILY FOOD PACK', 'OTHERS']"
LANNIE,2021,6,Iloilo,ZARRAGA,2636,9466,21,,,,4,26,30,2636,1357118.24,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,7,Cebu,ARGAO,38,167,2,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,AYUNGON,1,4,1,,,,0,1,1,,,,
KRISTINE-LEON,2024,7,Negros Oriental,BAIS,4,24,2,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,BANTAYAN,107,270,4,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,BIEN UNIDO,4709,4709,8,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,BILAR,1,4,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,BINDOY,32,106,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,CALAPE,18,42,1,,,,,,,0,10242,['ASSISTANCE'],
KRISTINE-LEON,2024,7,Bohol,CANDIJAY,1157,1157,12,,,,0,1,1,1015,631330,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,7,Negros Oriental,CANLAON,105,348,3,,,,2,28,30,74,45140,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,7,Cebu,CARCAR CITY,9,25,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,CARMEN,2,4,2,,,,0,1,1,,,,
KRISTINE-LEON,2024,7,Cebu,CEBU CITY,177,180,1,,,,0,1,1,116,4054.2,['HOT MEAL'],['READY TO EAT FOOD']
LANNIE,2021,7,Cebu,CONSOLACION,,,,1,0,0,,,,,,,
KRISTINE-LEON,2024,7,Cebu,CORDOVA,2500,2500,13,,,,,,,1991,1214510,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,7,Cebu,DAANBANTAYAN,4,4,0,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,DANAO,179,185,0,,,,,,,308,66263.3,"['ASSISTANCE', 'HOT MEAL']",['READY TO EAT FOOD']
KRISTINE-LEON,2024,7,Negros Oriental,DAUIN,11,38,3,,,,2,9,11,,,,
KRISTINE-LEON,2024,7,Bohol,DAUIS,2093,2094,12,,,,1,0,1,,,,
KRISTINE-LEON,2024,7,Negros Oriental,DUMAGUETE,39,39,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,7,Cebu,DUMANJUG,38,38,0,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,GETAFE,4083,13297,9,,,,,,,1311,950442,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,7,Negros Oriental,GUIHULNGAN,99,318,5,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,INABANGA,1186,1186,2,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,LAPU LAPU CITY,108,237,2,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,MABINAY,1,4,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,MEDELLIN,730,2736,8,,,,0,57,57,,,,
KRISTINE-LEON,2024,7,Cebu,MINGLANILLA,2,17,1,,,,0,2,2,,,,
KRISTINE-LEON,2024,7,Cebu,OSLOB,8,20,0,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,PAMPLONA,1,4,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,PRESIDENT CARLOS P GARCIA,7605,7605,23,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,SAN FERNANDO,1,4,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,SAN REMEGIO,175,175,0,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,SANTA CATALINA,26,88,2,,,,,,,,,,
KRISTINE-LEON,2024,7,Negros Oriental,SIATON,1,6,1,,,,1,0,1,,,,
KRISTINE-LEON,2024,7,Siquijor,SIQUIJOR,19,19,0,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,TALIBON,4967,4967,8,,,,,,,,,,
KRISTINE-LEON,2024,7,Cebu,TALISAY CITY,77,344,1,,,,0,6,6,0,213200,['ASSISTANCE'],
KRISTINE-LEON,2024,7,Negros Oriental,TANAY,9,35,3,,,,2,1,3,,,,
KRISTINE-LEON,2024,7,Cebu,TOLEDO,19,77,1,,,,,,,,,,
KRISTINE-LEON,2024,7,Bohol,UBAY,7767,7818,15,,,,,,,,,,
KRISTINE-LEON,2024,8,Northern Samar,ALLEN,1486,5409,17,,,,86,827,913,,,,
KRISTINE-LEON,2024,8,Samar,ALMAGRO,3244,12976,23,,,,,,,2400,1464000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Biliran,ALMERIA,31,104,5,,,,,,,,,,
KRISTINE-LEON,2024,8,Eastern Samar,ARTECHE,4753,17380,20,,,,,,,1307,887559.92,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,BATO,945,3220,2,,,,,,,894,545340,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Biliran,BILIRAN,8,26,3,,,,1,1,2,,,,
KRISTINE-LEON,2024,8,Northern Samar,BIRI,592,2806,7,,,,11,275,286,,,,
KRISTINE-LEON,2024,8,Northern Samar,BOMBON,199,786,10,,,,0,1,1,,,,
KRISTINE-LEON,2024,8,Eastern Samar,BORONGAN,533,2275,2,,,,,,,533,611585.52,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Biliran,CABUCGAYAN,340,1035,12,,,,4,0,4,315,361443.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Biliran,CAIBIRAN,1,2,1,,,,0,0,0,,,,
KRISTINE-LEON,2024,8,Samar,CALBAYOG,50815,203260,152,,,,,,,10000,7712320,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,CALBIGA,26,96,2,,,,,,,26,29833.44,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,CALUBIAN,80,271,2,,,,,,,80,91795.2,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,CAN AVID,6649,26596,28,,,,2,4,6,1500,1721160,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,CAPOOCAN,17,71,6,,,,0,17,17,,,,
KRISTINE-LEON,2024,8,Northern Samar,CAPUL,2804,9578,12,,,,7,281,288,,,,
KRISTINE-LEON,2024,8,Northern Samar,CATARMAN,11559,43201,47,,,,5,34,39,,,,
KRISTINE-LEON,2024,8,Samar,CATBALOGAN,1700,6610,24,,,,,,,2612,2083465.28,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,CATUBIG,8986,37259,47,,,,,,,,,,
KRISTINE-LEON,2024,8,Biliran,CULABA,1356,4454,16,,,,24,792,816,1000,1147440,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,DARAM,1700,6913,12,,,,0,21,21,1500,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,DOLORES,7077,25992,24,,,,1,41,42,2212,1731977.28,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,DULAG,1162,3486,22,,,,,,,521,597816.24,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,GAMAY,1028,3369,22,,,,45,0,45,1700,1037000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,GANDARA,1700,6800,29,,,,4,123,127,1000,610000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,HILONGOS,1853,4629,11,,,,0,1,1,1853,1130330,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,HINABANGAN,4523,14044,21,,,,,,,932,1069414.08,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Leyte,HINDANG,169,618,6,,,,8,12,20,356,394760,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
KRISTINE-LEON,2024,8,Leyte,INOPACAN,127,367,8,,,,0,16,16,186,113460,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,JIABONG,1359,4320,15,,,,5,16,21,325,372918,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,JIPAPAD,2800,11200,13,,,,,,,3392,3372782,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN SET', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,8,Biliran,KAWAYAN,117,421,10,,,,5,23,28,108,123923.52,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,LAOAG,15179,58846,52,,,,2,26,28,2850,1738500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,LAPINIG,681,2553,15,,,,0,3,3,,,,
KRISTINE-LEON,2024,8,Northern Samar,LAS NAVAS,3829,16416,17,,,,0,2,2,,,,
KRISTINE-LEON,2024,8,Northern Samar,LAVEZARES,19,100,6,,,,9,0,9,0,20000,['AICS'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,8,Southern Leyte,LIMASAWA,1960,7840,6,,,,,,,1960,2203300,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,LLORENTE,127,635,1,,,,,,,175,163135,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,LOPE DE VEGA,4693,16283,22,,,,2,0,2,2050,1293897,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN SET']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS']"
KRISTINE-LEON,2024,8,Northern Samar,MAPANAS,2715,9689,13,,,,0,248,248,1800,1347888.5,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER REPAIR KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER KIT']"
KRISTINE-LEON,2024,8,Biliran,MARIPIPI,406,1675,15,,,,3,81,84,,,,
KRISTINE-LEON,2024,8,Eastern Samar,MASLOG,1364,5502,10,,,,,,,1364,1565108.16,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,MATUGUINAO,2515,10060,20,,,,0,26,26,1700,1950648,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,MAYDOLONG,35,144,3,,,,,,,,,,
KRISTINE-LEON,2024,8,Leyte,MERIDA,123,492,3,,,,,,,,,,
KRISTINE-LEON,2024,8,Northern Samar,MONDRAGON,11945,47780,24,,,,,,,,,,
KRISTINE-LEON,2024,8,Samar,MOTIONG,4092,16368,30,,,,1,314,315,1202,729041.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Biliran,NAVAL,274,1054,17,,,,,,,150,172116,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,NO BREAKDOWN,,,,,,,,,,350,986777,"['HYGIENE KIT', 'RICE', 'SHELTER REPAIR KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER KIT']"
KRISTINE-LEON,2024,8,Southern Leyte,NO BREAKDOWN,,,,,,,,,,1040,1037480,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,ORAS,7193,27219,34,,,,1,28,29,2182,1590066.08,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Southern Leyte,PADRE BURGOS,200,800,1,,,,,,,200,229488,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,PAGSANGHAN,2285,8211,13,,,,,,,1700,1413208,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,PALAPAG,10250,40395,32,,,,,,,350,986777,"['HYGIENE KIT', 'RICE', 'SHELTER REPAIR KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER KIT']"
KRISTINE-LEON,2024,8,Northern Samar,PAMBUJAN,1,2,1,,,,,,,,,,
KRISTINE-LEON,2024,8,Samar,PARANAS,5973,20762,24,,,,0,1,1,1500,1721160,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,PINABACDAO,5434,20934,24,,,,,,,2500,2331160,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Southern Leyte,PINTUYAN,260,1012,19,,,,2,16,18,260,158600,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,ROSARIO,4040,11997,11,,,,1,272,273,1700,1037000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,SAN ANTONIO,914,3232,7,,,,1,38,39,,,,
KRISTINE-LEON,2024,8,Northern Samar,SAN ISIDRO,3355,13027,14,,,,10,207,217,3355,2046550,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,SAN JORGE,2909,12127,27,,,,,,,3748,2187878.68,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,SAN JOSE,1921,6867,15,,,,1,523,524,,,,
KRISTINE-LEON,2024,8,Samar,SAN JOSE DE BUAN,361,1426,5,,,,0,28,28,381,212510.37,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Eastern Samar,SAN POLICARPO,300,1111,8,,,,,,,300,344232,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,SAN ROQUE,7462,31456,16,,,,6,2,8,2899,1768390,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,SAN SEBASTIAN,2625,9921,14,,,,,,,1000,610000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,SAN VICENTE,2528,9620,7,,,,2,125,127,1500,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,SANTA MARGARITA,4690,14741,20,,,,,,,1500,1721160,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,SANTO NIÑO,4290,17160,13,,,,16,194,210,1900,1159000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,SILVINO LOBOS,2096,8384,26,,,,,,,,,,
KRISTINE-LEON,2024,8,Eastern Samar,SULAT,93,307,3,,,,,,,,,,
KRISTINE-LEON,2024,8,Samar,TAGAPUL AN,1500,6000,1,,,,,,,1500,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Samar,TALALORA,2017,7375,11,,,,0,7,7,1800,1098000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,8,Northern Samar,VICTORIAS CITY,2340,7304,14,,,,,,,,,,
KRISTINE-LEON,2024,8,Leyte,VILLABA,85,314,6,,,,8,43,51,160,198755.84,"['FAMILY FOOD PACK', 'FAMILY KIT', 'KITCHEN SET', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,8,Samar,VILLAREAL,545,2576,24,,,,0,96,96,,,,
KRISTINE-LEON,2024,8,Samar,ZUMARRAGA,5216,20864,25,,,,2,18,20,1700,1037000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,9,Zamboanga Del Sur,DIMATALING,2,10,2,,,,0,2,2,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,DIPOLOG,3,17,2,,,,,,,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,GUTALAC,71,285,1,,,,,,,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,JOSE DALMAN,,,,,,,0,1,1,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Sur,KUMALARANG,58,290,5,,,,9,13,22,60,42000,['F/NFI'],['OTHERS']
KRISTINE-LEON,2024,9,Zamboanga Del Norte,LILOY,,,,,,,0,5,5,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,MANUKAN,,,,,,,0,3,3,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Sur,PAGADIAN CITY,139,705,14,,,,3,136,139,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,RIZAL,,,,,,,0,1,1,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,SALUG,,,,,,,0,1,1,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Sur,SAN PABLO,,,,,,,0,1,1,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,SIBUCO,,,,,,,4,13,17,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Norte,SIOCON,7405,37025,24,,,,2,0,2,38,62396,['SLEEPING KIT'],['SLEEPING KIT']
KRISTINE-LEON,2024,9,Zamboanga Del Norte,SIRAWAI,7067,30048,32,,,,11,32,43,2770,1689700,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,9,Zamboanga Del Sur,TAMBULIG,,,,,,,0,1,1,,,,
KRISTINE-LEON,2024,9,Zamboanga Sibugay,TITAY,14,70,1,,,,,,,,,,
KRISTINE-LEON,2024,9,Zamboanga Del Sur,ZAMBOANGA CITY,240,800,7,,,,30,0,30,246,179538,"['F/NFI', 'FAMILY FOOD PACK', 'FOOD ITEM', 'HYGIENE KIT', 'RICE']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS']"
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,AMPATUAN,4116,20580,7,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,BACOLOD KALAWI,10,50,1,,,,1,4,5,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,BINIDAYAN,329,1645,25,,,,5,0,5,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU ABDULLAH SANGKI,3395,16975,10,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU ANGGAL MIDTIMBANG,1526,7630,3,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,DATU BLAH SINSUAT,41,205,3,,,,0,1,1,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU HOFFER AMPATUAN,992,4960,4,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU MONTAWAL,5354,26770,10,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU PIANG,9555,47773,16,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU SALIBO,3395,16975,10,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU SAUDI AMPATUAN,4665,23325,8,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,DATU UNSAY,1254,6270,4,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,GENERAL SALIPADA K PENDATUN,3160,15800,15,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,GUINDULUNGAN,2921,14605,10,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,KABUNTALAN,5643,28215,17,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,KAPATAGAN,19,95,4,,,,1,19,20,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,LUMBA BAYABAO,2,2,1,,,,1,0,1,,,,
